,close,high,low,open,volume
2022-11-22 10:45:47.670242,1645442.263223781,1645453.1411143788,1645433.6659244979,1645449.2930074139,44293
2022-11-23 10:45:47.670242,1647400.0085517573,1647418.4436734216,1647392.0841776847,1647399.6698766612,17043
2022-11-24 10:45:47.670242,1649190.4789985185,1649198.5437442695,1649177.90532675,1649188.8004119268,48893
2022-11-25 10:45:47.670242,1651018.3811510955,1651030.998227055,1651001.8499441252,1651027.9382249655,22529
2022-11-26 10:45:47.670242,1652879.1708020673,1652890.4598769848,1652873.2416042886,1652873.182095259,40868
2022-11-27 10:45:47.670242,1654697.8317143829,1654703.1035749984,1654684.1795955882,1654692.13890004,36309
2022-11-28 10:45:47.670242,1656453.1883529278,1656470.0797246315,1656446.4001962852,1656449.0256964685,33284
2022-11-29 10:45:47.670242,1658272.5973522177,1658278.6330408123,1658267.0504364553,1658266.0524985832,45268
2022-11-30 10:45:47.670242,1660179.9605272035,1660192.0743525182,1660174.169367921,1660177.5478391675,13464
2022-12-01 10:45:47.670242,1661877.3089972625,1661890.7191716866,1661859.7965356393,1661885.5256818023,28643
2022-12-02 10:45:47.670242,1663690.6059646772,1663705.0323615265,1663683.8363774228,1663692.9129214897,39265
2022-12-03 10:45:47.670242,1665420.5938831833,1665435.923357623,1665414.916612717,1665418.8328141556,25954
2022-12-04 10:45:47.670242,1667340.0985460759,1667348.8976318287,1667328.5300477687,1667348.7867619672,33880
2022-12-05 10:45:47.670242,1668987.7798555975,1668992.9295372474,1668970.1199535185,1668978.749140247,29043
2022-12-06 10:45:47.670242,1670731.8876708704,1670747.7393258058,1670722.9515452231,1670726.0931944284,10255
2022-12-07 10:45:47.670242,1672569.6088583767,1672582.643707367,1672558.2831691138,1672570.9266304788,11502
2022-12-08 10:45:47.670242,1674526.1612613,1674543.7030268481,1674520.5624233116,1674528.472313764,14656
2022-12-09 10:45:47.670242,1676319.5862351928,1676336.9070606364,1676307.8500574809,1676310.377385324,20302
2022-12-10 10:45:47.670242,1678064.0662825236,1678081.7161750405,1678050.402086314,1678062.1270576818,15430
2022-12-11 10:45:47.670242,1680052.1819894677,1680064.4584093674,1680038.6183836614,1680055.1650687642,37425
2022-12-12 10:45:47.670242,1681707.380599426,1681717.3850253636,1681697.3941990435,1681711.3420103542,11860
2022-12-13 10:45:47.670242,1683287.5000037642,1683304.373376803,1683277.7670060543,1683290.2628018146,16158
2022-12-14 10:45:47.670242,1685131.5014487696,1685143.270860465,1685124.9020944855,1685127.912713257,15806
2022-12-15 10:45:47.670242,1686881.2960263344,1686889.0476592805,1686870.7940515247,1686873.1664288063,30738
2022-12-16 10:45:47.670242,1688579.1727446213,1688596.9973549147,1688572.6803245882,1688577.7149935497,27106
2022-12-17 10:45:47.670242,1690450.0083893512,1690468.2467875027,1690433.5094501805,1690442.5834780985,19474
2022-12-18 10:45:47.670242,1692274.3884607283,1692286.3831070703,1692254.894346262,1692283.3409338987,26997
2022-12-19 10:45:47.670242,1694017.9805976546,1694024.1160935643,1693998.4294808046,1694017.4840149751,42599
2022-12-20 10:45:47.670242,1695689.9501577874,1695700.7675491362,1695671.9740912968,1695686.2953412745,15790
2022-12-21 10:45:47.670242,1697577.1958906155,1697594.2489555073,1697563.1840083753,1697582.5219720379,20170
2022-12-22 10:45:47.670242,1699442.2160084113,1699460.7426188395,1699426.7030229527,1699442.174980263,19004
2022-12-23 10:45:47.670242,1701232.2984220334,1701240.350513171,1701223.0203349933,1701228.4991025138,35792
2022-12-24 10:45:47.670242,1703216.9621216382,1703222.9667258186,1703202.5005653356,1703223.2014764862,40216
2022-12-25 10:45:47.670242,1704909.9536450056,1704928.1139018026,1704898.118901764,1704917.2966880256,17232
2022-12-26 10:45:47.670242,1706557.401127913,1706568.2422019977,1706545.1708678163,1706560.8612912388,22674
2022-12-27 10:45:47.670242,1708288.2103209249,1708301.336735389,1708271.8436725193,1708279.149609373,26052
2022-12-28 10:45:47.670242,1710083.6517192894,1710103.1727064701,1710074.4229439555,1710084.9781768927,15913
2022-12-29 10:45:47.670242,1711907.9856642217,1711913.9841351404,1711898.2150700463,1711913.2515624617,37913
2022-12-30 10:45:47.670242,1713683.862058436,1713698.5868285478,1713664.9924315691,1713676.5921186777,20567
2022-12-31 10:45:47.670242,1715519.0675980875,1715525.179179426,1715513.2242336648,1715513.6410131152,48379
2023-01-01 10:45:47.670242,1717193.9136556685,1717204.5456895954,1717181.6291411922,1717201.5635577699,19432
2023-01-02 10:45:47.670242,1719138.290116076,1719155.3473342538,1719119.5981040697,1719128.692550513,10319
2023-01-03 10:45:47.670242,1720930.0749982367,1720941.577081728,1720915.9195531195,1720935.1295409931,34469
2023-01-04 10:45:47.670242,1722841.8045813956,1722861.762316704,1722828.6084752823,1722841.2800472458,36490
2023-01-05 10:45:47.670242,1724676.0771160333,1724689.4630053076,1724667.330953345,1724675.0125592102,30584
2023-01-06 10:45:47.670242,1726521.7524379487,1726531.5698702382,1726511.6033056127,1726511.8943685987,14791
2023-01-07 10:45:47.670242,1728378.729165972,1728387.0308358606,1728360.948439735,1728385.1171305913,41736
2023-01-08 10:45:47.670242,1730223.5000219736,1730233.757829988,1730210.1117499971,1730220.6965199863,10329
2023-01-09 10:45:47.670242,1732087.7722979605,1732098.3602970669,1732075.051165054,1732088.5876105865,18851
2023-01-10 10:45:47.670242,1734020.6875509736,1734026.7182561394,1734014.1938552705,1734024.2335647002,33126
2023-01-11 10:45:47.670242,1735840.3396679438,1735850.8832809352,1735835.099245597,1735844.3922594725,31300
2023-01-12 10:45:47.670242,1737711.2400437025,1737723.2036214985,1737691.7847658722,1737720.3596448791,20164
2023-01-13 10:45:47.670242,1739502.2664742738,1739518.1075405574,1739491.6116817645,1739502.8932733384,34509
2023-01-14 10:45:47.670242,1741446.2781958187,1741461.1291380895,1741432.229999887,1741444.272586838,15703
2023-01-15 10:45:47.670242,1743178.6389656127,1743194.2704504412,1743172.443239515,1743187.7130381425,37109
2023-01-16 10:45:47.670242,1745158.733008904,1745163.858464132,1745143.486294618,1745161.5752136044,32554
2023-01-17 10:45:47.670242,1746954.7172138395,1746962.9822248332,1746935.728713209,1746950.680220965,37676
2023-01-18 10:45:47.670242,1748611.6397036277,1748626.5649679536,1748598.0047248327,1748604.1689885356,33804
2023-01-19 10:45:47.670242,1750424.4501451189,1750436.7099856415,1750417.5584152832,1750431.3012351482,46923
2023-01-20 10:45:47.670242,1752156.3449793714,1752161.4246815064,1752142.6191564593,1752153.5886114272,39802
2023-01-21 10:45:47.670242,1754040.4093342703,1754057.4767539068,1754023.9141260737,1754043.6187286975,34795
2023-01-22 10:45:47.670242,1755775.14693634,1755791.7390799394,1755764.0506882914,1755774.5632647274,12611
2023-01-23 10:45:47.670242,1757530.5285930187,1757543.7548804635,1757512.3310267995,1757524.5071886145,32075
2023-01-24 10:45:47.670242,1759141.5745199241,1759147.5714698108,1759126.8442756238,1759143.6082520965,26479
2023-01-25 10:45:47.670242,1760896.3438879992,1760912.8416137423,1760877.855154225,1760887.5575493781,19180
2023-01-26 10:45:47.670242,1762453.9559553363,1762467.7116591523,1762439.6033756677,1762452.2228045338,19304
2023-01-27 10:45:47.670242,1764095.5656729878,1764112.2950726452,1764088.5963534077,1764096.497971781,24610
2023-01-28 10:45:47.670242,1765971.6071386023,1765987.8833434882,1765961.9617629356,1765970.3280780846,18437
2023-01-29 10:45:47.670242,1767850.1871544675,1767867.2321855468,1767842.1602302436,1767855.1605979726,22521
2023-01-30 10:45:47.670242,1769692.732910646,1769705.503031642,1769674.1005131803,1769699.2914097367,34028
2023-01-31 10:45:47.670242,1771396.035296333,1771403.140164106,1771379.6292953237,1771401.4601578137,49328
2023-02-01 10:45:47.670242,1773191.2641607188,1773206.3315228194,1773176.1181851851,1773182.040419675,37301
2023-02-02 10:45:47.670242,1774990.9039068096,1775005.2110135853,1774981.3894120152,1774984.7864822187,48015
2023-02-03 10:45:47.670242,1776675.0674378905,1776691.2012356985,1776667.3067663098,1776675.7995880758,31740
2023-02-04 10:45:47.670242,1778625.4072680671,1778632.955483158,1778609.0605017473,1778634.103708876,46845
2023-02-05 10:45:47.670242,1780513.1434971248,1780521.0681251234,1780501.0311279367,1780519.8426326257,31282
2023-02-06 10:45:47.670242,1782291.0470797417,1782309.4032225,1782282.6602364595,1782297.8977699087,20858
2023-02-07 10:45:47.670242,1784093.7356636412,1784109.985330618,1784079.4863339688,1784089.7998275165,25186
2023-02-08 10:45:47.670242,1785914.573944436,1785933.1973717664,1785908.9689366538,1785913.1629023775,44185
2023-02-09 10:45:47.670242,1787510.4004575934,1787526.781187411,1787500.5079037815,1787509.8145765397,41194
2023-02-10 10:45:47.670242,1789285.6827193412,1789299.6400489311,1789273.6543644224,1789278.8301510082,35230
2023-02-11 10:45:47.670242,1791017.4842945414,1791032.296285597,1791010.2649195297,1791008.1056571463,37018
2023-02-12 10:45:47.670242,1792717.3222935519,1792735.659212411,1792697.552476388,1792726.260351541,34665
2023-02-13 10:45:47.670242,1794489.2122642633,1794502.894365581,1794481.0758037944,1794484.0265159765,31516
2023-02-14 10:45:47.670242,1796468.9809169483,1796483.4667868132,1796462.0256199976,1796463.7798950227,45272
2023-02-15 10:45:47.670242,1798333.065203075,1798340.412353815,1798325.0121799668,1798324.7327841504,34673
2023-02-16 10:45:47.670242,1800075.9473040968,1800088.0561223985,1800059.4113870994,1800084.5174591357,15239
2023-02-17 10:45:47.670242,1801933.2055822324,1801948.9515389118,1801921.8229973433,1801934.8003245313,36415
2023-02-18 10:45:47.670242,1803873.1411258911,1803882.2052663658,1803859.6598867949,1803876.4818630337,47888
2023-02-19 10:45:47.670242,1805765.6044941824,1805773.6383068901,1805760.2893568275,1805773.8360319277,37195
2023-02-20 10:45:47.670242,1807571.5675311745,1807581.274933298,1807566.051061546,1807568.4799345525,49161
2023-02-21 10:45:47.670242,1809306.8738534038,1809315.4963628238,1809295.1864701565,1809309.3039996265,39323
2023-02-22 10:45:47.670242,1811176.6961847653,1811184.919874321,1811159.4463561173,1811167.4721738598,44964
2023-02-23 10:45:47.670242,1813016.0447233075,1813027.4174859505,1812997.7661401269,1813009.7801738721,46234
2023-02-24 10:45:47.670242,1814905.5640453103,1814924.1816230186,1814899.2634467962,1814912.188961412,40763
2023-02-25 10:45:47.670242,1816769.0812254786,1816781.6871201796,1816756.0057789471,1816774.4165926054,44674
2023-02-26 10:45:47.670242,1818674.0364970104,1818681.8553027227,1818655.338051716,1818671.0493508396,28105
2023-02-27 10:45:47.670242,1820420.5129758543,1820426.6675508951,1820409.6933845384,1820418.04918841,39739
2023-02-28 10:45:47.670242,1822352.2523824177,1822367.6947245947,1822334.8088949462,1822352.9234710888,41969
2023-03-01 10:45:47.670242,1824172.012342887,1824182.7543243535,1824165.006908071,1824162.0171629807,24497
2023-03-02 10:45:47.670242,1826179.5384301494,1826196.8658943481,1826160.5075128044,1826174.3633168703,11816
2023-03-03 10:45:47.670242,1827910.6196483404,1827925.51230987,1827894.3482985774,1827904.7842845125,36483
2023-03-04 10:45:47.670242,1829884.2160286568,1829901.159650415,1829865.096012765,1829879.2256875918,32159
2023-03-05 10:45:47.670242,1831704.0071070031,1831713.0862975945,1831688.8578485,1831710.1252238539,13849
2023-03-06 10:45:47.670242,1833438.8653066417,1833454.2506904786,1833428.4142476616,1833434.4587837725,31612
2023-03-07 10:45:47.670242,1835190.4767232363,1835199.4376530068,1835171.4040056483,1835184.3071496773,49617
2023-03-08 10:45:47.670242,1836958.4419924167,1836977.5280196085,1836949.308490772,1836958.5272616325,43826
2023-03-09 10:45:47.670242,1838800.8585870569,1838815.4042012799,1838790.875999226,1838808.1714877842,28706
2023-03-10 10:45:47.670242,1840653.1421358604,1840663.009812863,1840637.6300095904,1840647.9691299372,34563
2023-03-11 10:45:47.670242,1842395.7721354666,1842404.8148134009,1842379.2923909738,1842387.3428603224,14359
2023-03-12 10:45:47.670242,1844193.3366762404,1844201.2005750164,1844174.3956239827,1844190.4647709574,40669
2023-03-13 10:45:47.670242,1846207.5637121017,1846222.9833264851,1846199.4916759657,1846212.516748593,22809
2023-03-14 10:45:47.670242,1848180.3180291117,1848188.5987633066,1848163.3480585834,1848181.3318400057,48428
2023-03-15 10:45:47.670242,1850023.950396079,1850037.879945068,1850007.8722052781,1850030.2862634705,39454
2023-03-16 10:45:47.670242,1851827.750743896,1851836.7202692998,1851821.793825552,1851836.9425868483,17254
2023-03-17 10:45:47.670242,1853639.7538765678,1853654.6834107398,1853628.9455294497,1853645.6071261028,34785
2023-03-18 10:45:47.670242,1855501.105673841,1855518.329769769,1855491.864191985,1855503.1817354178,12093
2023-03-19 10:45:47.670242,1857198.826417321,1857215.4967959684,1857189.2590609558,1857198.6932490822,42009
2023-03-20 10:45:47.670242,1858973.0887635788,1858989.5015335428,1858953.3445603854,1858963.8901453058,26558
2023-03-21 10:45:47.670242,1860606.230356191,1860614.0461922765,1860591.5886949887,1860615.9167957674,27718
2023-03-22 10:45:47.670242,1862446.1526684517,1862452.4784426563,1862430.3875260847,1862443.8222909032,26705
2023-03-23 10:45:47.670242,1864310.872262422,1864326.3564948493,1864291.2229978624,1864303.9168267003,32082
2023-03-24 10:45:47.670242,1866062.553616192,1866073.0788243988,1866051.895589455,1866065.8877933,22342
2023-03-25 10:45:47.670242,1868019.952292521,1868031.437485917,1868002.9246899942,1868015.638058303,22239
2023-03-26 10:45:47.670242,1869697.375726221,1869702.8429626129,1869685.8577617714,1869699.0912916395,42274
2023-03-27 10:45:47.670242,1871350.9382381998,1871359.831884939,1871332.8952331226,1871352.6735963568,21419
2023-03-28 10:45:47.670242,1873173.3834200557,1873178.8885661138,1873165.673556936,1873172.298016474,25003
2023-03-29 10:45:47.670242,1875078.093250317,1875096.281036906,1875058.8779576612,1875084.815622628,40866
2023-03-30 10:45:47.670242,1877046.4860194628,1877055.1369697112,1877038.2044438366,1877041.785360694,31988
2023-03-31 10:45:47.670242,1878800.597593176,1878813.9576507194,1878790.7042855711,1878799.5702450082,34908
2023-04-01 10:45:47.670242,1880708.465676519,1880714.050366329,1880692.1227930074,1880709.2195190908,15674
2023-04-02 10:45:47.670242,1882504.6148295691,1882519.6175404387,1882493.7085024456,1882507.8873239844,15002
2023-04-03 10:45:47.670242,1884287.352099575,1884297.1975097614,1884273.2289289236,1884293.0315365852,37567
2023-04-04 10:45:47.670242,1886175.7180933238,1886194.1868811282,1886164.0494908078,1886173.6142389814,10910
2023-04-05 10:45:47.670242,1888040.9503811651,1888059.2721539992,1888024.8148321088,1888043.8713200472,39072
2023-04-06 10:45:47.670242,1889683.3111654667,1889693.190524742,1889674.886196681,1889676.323384528,43717
2023-04-07 10:45:47.670242,1891630.9652004393,1891649.4796138746,1891625.0883306307,1891639.6181624501,31809
2023-04-08 10:45:47.670242,1893568.9743358542,1893588.9167009566,1893559.475394892,1893566.6355119825,36651
2023-04-09 10:45:47.670242,1895306.4180657032,1895323.799300665,1895294.3034357303,1895311.0084941427,26484
2023-04-10 10:45:47.670242,1897145.9984190469,1897163.6714892632,1897138.4781182639,1897136.4052406845,14646
2023-04-11 10:45:47.670242,1898995.401437675,1899004.1365687167,1898985.0794783302,1898989.5051805333,49713
2023-04-12 10:45:47.670242,1900821.4688142575,1900835.1193502403,1900810.469068983,1900821.210465144,12400
2023-04-13 10:45:47.670242,1902566.438298873,1902572.4471375823,1902560.5774212177,1902574.0033482276,32185
2023-04-14 10:45:47.670242,1904299.2759620792,1904305.6997311315,1904285.5263533564,1904299.8210650783,28727
2023-04-15 10:45:47.670242,1906096.72055498,1906116.7039441604,1906078.4554035603,1906105.3179646258,43120
2023-04-16 10:45:47.670242,1908013.993456906,1908023.8930456473,1908006.7173132116,1908013.6693948377,11018
2023-04-17 10:45:47.670242,1909868.3534723653,1909884.576231046,1909854.3863521642,1909868.1624543,27563
2023-04-18 10:45:47.670242,1911631.2920391567,1911648.3920149521,1911616.320951083,1911623.6869749266,15193
2023-04-19 10:45:47.670242,1913508.4619102215,1913526.3322592867,1913497.1718900152,1913514.5150351045,25701
2023-04-20 10:45:47.670242,1915023.6076481584,1915043.5720726196,1915008.0911843479,1915018.5469564078,13536
2023-04-21 10:45:47.670242,1916938.4842181955,1916947.1066654744,1916927.3232450432,1916946.476467983,28886
2023-04-22 10:45:47.670242,1918564.5128403178,1918570.1181027207,1918551.9432809982,1918572.7293247243,46587
2023-04-23 10:45:47.670242,1920328.2687461774,1920339.4366189474,1920323.1584505092,1920337.134948415,39410
2023-04-24 10:45:47.670242,1922016.3017567147,1922023.252966762,1922000.9259550027,1922016.7063664969,43744
2023-04-25 10:45:47.670242,1923686.8336091426,1923692.16999748,1923671.9134689583,1923690.3754848382,48665
2023-04-26 10:45:47.670242,1925602.9162878804,1925613.3226902876,1925597.3402747205,1925608.4866054817,25957
2023-04-27 10:45:47.670242,1927356.1461677493,1927372.9022415155,1927345.6224161384,1927348.7664601223,42875
2023-04-28 10:45:47.670242,1929190.7965559224,1929204.2892662908,1929171.1110783105,1929192.8156998223,11626
2023-04-29 10:45:47.670242,1930986.1044980343,1930995.7961678726,1930974.7934495958,1930976.7904560603,35279
2023-04-30 10:45:47.670242,1932833.8085807567,1932848.623710839,1932821.2793996797,1932833.7599024244,16229
2023-05-01 10:45:47.670242,1934641.4907698627,1934649.9710425674,1934622.8418174903,1934634.5876234951,16877
2023-05-02 10:45:47.670242,1936313.1915474439,1936318.407269135,1936297.4326193058,1936306.8500059631,43642
2023-05-03 10:45:47.670242,1938212.8182293887,1938229.2835301852,1938199.087177422,1938210.1191807226,48311
2023-05-04 10:45:47.670242,1939963.4425710726,1939977.7987173456,1939946.4755008526,1939962.0913144068,42356
2023-05-05 10:45:47.670242,1941607.7843812066,1941624.218920574,1941589.8188872098,1941610.2478296973,13809
2023-05-06 10:45:47.670242,1943364.97286511,1943370.5569353604,1943353.119544034,1943356.4614334789,44875
2023-05-07 10:45:47.670242,1945315.0488441736,1945332.605638591,1945302.9222186995,1945315.1226793984,19465
2023-05-08 10:45:47.670242,1947200.071018385,1947214.3639113856,1947189.2802543503,1947193.72352099,10559
2023-05-09 10:45:47.670242,1948965.2058049443,1948978.6567352049,1948945.705212844,1948966.685308445,18308
2023-05-10 10:45:47.670242,1950730.2800345125,1950744.6492452342,1950714.822540698,1950733.0281267578,31353
2023-05-11 10:45:47.670242,1952498.1165293907,1952516.0830280937,1952491.8681833975,1952499.2507145216,25250
2023-05-12 10:45:47.670242,1954505.7913277468,1954519.595375345,1954487.8469333972,1954510.5572379564,45814
2023-05-13 10:45:47.670242,1956343.98487297,1956357.6991286683,1956331.7764738575,1956340.6970578548,26427
2023-05-14 10:45:47.670242,1958186.989037689,1958206.849225045,1958180.9577290928,1958192.2911695216,43276
2023-05-15 10:45:47.670242,1960090.0173830923,1960106.3683355984,1960076.7716242648,1960088.6727247264,16107
2023-05-16 10:45:47.670242,1961913.896298995,1961925.5307060769,1961902.6388348104,1961913.5799889616,23476
2023-05-17 10:45:47.670242,1963687.9920844128,1963703.6030394132,1963669.8258433398,1963690.954126958,13439
2023-05-18 10:45:47.670242,1965468.3570995044,1965479.1955565799,1965460.2971804503,1965458.7242671845,30312
2023-05-19 10:45:47.670242,1967261.196973563,1967269.6301055,1967243.8000044206,1967264.2768579912,31795
2023-05-20 10:45:47.670242,1969057.474749912,1969071.4275280654,1969044.1094195442,1969059.8464528935,23136
2023-05-21 10:45:47.670242,1970930.2377042756,1970949.1604357474,1970924.4185497274,1970926.4346466106,24167
2023-05-22 10:45:47.670242,1972735.4322928563,1972754.3693856564,1972715.8546133365,1972727.1481785544,27300
2023-05-23 10:45:47.670242,1974608.6963005778,1974618.8248797494,1974596.0070719162,1974600.515009576,27182
2023-05-24 10:45:47.670242,1976400.624642567,1976413.5398045604,1976391.2614897536,1976409.0891175068,14971
2023-05-25 10:45:47.670242,1978208.4881615986,1978216.662700077,1978196.4470589687,1978212.273748023,36909
2023-05-26 10:45:47.670242,1979808.6680931454,1979828.602559788,1979790.8002263927,1979801.2101454209,29659
2023-05-27 10:45:47.670242,1981700.3008606157,1981720.0176292337,1981690.72731375,1981697.4353240018,41403
2023-05-28 10:45:47.670242,1983534.9497082054,1983549.692342151,1983527.0595622582,1983536.7993680835,43586
2023-05-29 10:45:47.670242,1985434.7507191913,1985451.8169300864,1985427.8146504874,1985441.4621532932,20360
2023-05-30 10:45:47.670242,1986945.1251813718,1986960.851683791,1986935.657290396,1986935.9983999461,31424
2023-05-31 10:45:47.670242,1988953.96265185,1988967.8600251356,1988937.2619305444,1988948.6953144793,42499
2023-06-01 10:45:47.670242,1990740.0036890344,1990745.8039089893,1990727.9292935564,1990747.7986688402,13065
2023-06-02 10:45:47.670242,1992650.8219707082,1992662.6434358465,1992642.4097466527,1992641.005281712,13259
2023-06-03 10:45:47.670242,1994346.8313779957,1994361.9531725282,1994339.3386030016,1994340.8593600516,22300
2023-06-04 10:45:47.670242,1996208.108768502,1996223.2717427104,1996198.1178263545,1996217.2892520216,43370
2023-06-05 10:45:47.670242,1997902.7672121846,1997913.364051461,1997883.6683465913,1997905.035249115,14295
2023-06-06 10:45:47.670242,1999640.390316115,1999659.5156959149,1999630.2449154262,1999635.6237434477,37209
2023-06-07 10:45:47.670242,2001631.7934515018,2001639.3038069853,2001611.9715903625,2001623.1332733897,46295
2023-06-08 10:45:47.670242,2003412.7252114255,2003425.2306031187,2003400.446754589,2003403.2890382344,30927
2023-06-09 10:45:47.670242,2005234.4684987434,2005249.8317583916,2005226.781039969,2005229.3634003361,44579
2023-06-10 10:45:47.670242,2007121.4752718122,2007136.9323089006,2007103.1081704353,2007129.1049882038,19032
2023-06-11 10:45:47.670242,2008971.0434606094,2008985.773044961,2008959.1381300124,2008969.3617336953,37718
2023-06-12 10:45:47.670242,2010786.0853511237,2010795.2146743254,2010770.4402809711,2010790.492018507,22877
2023-06-13 10:45:47.670242,2012622.5814513704,2012629.9245499007,2012602.8257776222,2012630.947152078,36666
2023-06-14 10:45:47.670242,2014662.9230098943,2014677.4621147967,2014657.1703796396,2014661.0838191265,16766
2023-06-15 10:45:47.670242,2016457.161130191,2016471.1506619332,2016450.7107117942,2016450.9866776117,32829
2023-06-16 10:45:47.670242,2018277.2710348626,2018284.961375017,2018261.4641837408,2018277.6133934797,30221
2023-06-17 10:45:47.670242,2020182.3364744633,2020197.9135616468,2020173.109099414,2020190.4981482045,35102
2023-06-18 10:45:47.670242,2022092.889067759,2022104.716647635,2022085.1245468047,2022098.9765560417,44433
2023-06-19 10:45:47.670242,2024011.592098315,2024026.608507189,2024006.0016701177,2024002.9086951823,25932
2023-06-20 10:45:47.670242,2025875.4651205179,2025893.0256267143,2025870.137419838,2025879.3165765195,35714
2023-06-21 10:45:47.670242,2027561.164629245,2027568.7105556736,2027544.5473451982,2027562.602579694,49743
2023-06-22 10:45:47.670242,2029524.507782475,2029529.794955495,2029517.4912810645,2029532.657046002,12552
2023-06-23 10:45:47.670242,2031209.8732431731,2031226.559781969,2031197.8574339335,2031202.3228715102,24274
2023-06-24 10:45:47.670242,2033040.136789697,2033054.2822510742,2033026.0483374693,2033040.817511961,39250
2023-06-25 10:45:47.670242,2034764.709204695,2034780.2037982394,2034753.2839276865,2034772.2984585653,12808
2023-06-26 10:45:47.670242,2036558.2953700356,2036575.8676946603,2036552.8887702506,2036556.4958457705,25295
2023-06-27 10:45:47.670242,2038391.171611066,2038408.2137750883,2038374.419088527,2038390.8115094206,24669
2023-06-28 10:45:47.670242,2040223.307332611,2040242.721134815,2040218.1496342428,2040214.7165461644,20523
2023-06-29 10:45:47.670242,2042065.4994080344,2042078.5384342172,2042049.0710596186,2042061.0622808433,23769
2023-06-30 10:45:47.670242,2044026.8705349402,2044039.1979694301,2044008.4709675333,2044023.3606679235,35207
2023-07-01 10:45:47.670242,2045872.2239650916,2045883.25227309,2045860.7313662758,2045881.1264140664,45224
2023-07-02 10:45:47.670242,2047647.8083015627,2047655.1136672054,2047634.7751644661,2047643.4616487734,35557
2023-07-03 10:45:47.670242,2049544.2170183915,2049557.8061268847,2049532.0622675023,2049543.434393097,48191
2023-07-04 10:45:47.670242,2051463.164067284,2051472.3192551488,2051452.3259380045,2051466.5901557552,24246
2023-07-05 10:45:47.670242,2053140.4032857702,2053159.2228984535,2053122.0919177397,2053133.6469532184,22846
2023-07-06 10:45:47.670242,2055000.1432927551,2055013.8911548192,2054981.734290095,2054999.872140498,47085
2023-07-07 10:45:47.670242,2056870.2605669862,2056884.153169694,2056860.2233215165,2056875.0313477756,23470
2023-07-08 10:45:47.670242,2058640.5042166503,2058650.8280865634,2058626.27817034,2058647.8413209107,23176
2023-07-09 10:45:47.670242,2060578.0748979815,2060583.854738261,2060559.1712845494,2060580.6000834748,23546
2023-07-10 10:45:47.670242,2062363.0693392782,2062368.5454957588,2062343.638461794,2062366.4504095844,16805
2023-07-11 10:45:47.670242,2064175.6269846254,2064186.9770117877,2064162.992599019,2064168.1526540772,26788
2023-07-12 10:45:47.670242,2065958.319802197,2065964.5882828685,2065946.5274301176,2065967.2353321419,39348
2023-07-13 10:45:47.670242,2067759.8777069552,2067773.9804112883,2067750.6972922164,2067752.529188505,18080
2023-07-14 10:45:47.670242,2069450.2501982658,2069468.4647933503,2069430.867120168,2069455.7436570094,45886
2023-07-15 10:45:47.670242,2071106.2451100063,2071124.4888322542,2071099.1028954391,2071101.541436442,33764
2023-07-16 10:45:47.670242,2073065.6956163289,2073080.5812974807,2073051.998172688,2073074.3674792028,16630
2023-07-17 10:45:47.670242,2074780.999481497,2074789.1679589693,2074771.7612274843,2074785.3986722846,43333
2023-07-18 10:45:47.670242,2076481.8602465515,2076499.805199022,2076472.6751221963,2076486.936520811,25701
2023-07-19 10:45:47.670242,2078066.521235191,2078084.8126367207,2078055.4467063805,2078060.9024186523,24859
2023-07-20 10:45:47.670242,2079802.625060422,2079810.5748641964,2079782.643166385,2079801.4858599547,31183
2023-07-21 10:45:47.670242,2081470.3160810813,2081486.3774723678,2081464.4915864787,2081472.672344973,41749
2023-07-22 10:45:47.670242,2083434.5175970949,2083443.8153903289,2083420.839469822,2083439.917069459,41887
2023-07-23 10:45:47.670242,2085335.4993060292,2085352.5389107144,2085329.2607236586,2085327.5784935474,18776
2023-07-24 10:45:47.670242,2087066.6842715114,2087086.6428400099,2087059.3664590616,2087075.9315778406,25021
2023-07-25 10:45:47.670242,2089091.9278520457,2089097.3782421257,2089080.334407919,2089099.7322654568,14327
2023-07-26 10:45:47.670242,2090990.104400745,2091008.5648887318,2090977.4474987746,2090985.5113725548,17614
2023-07-27 10:45:47.670242,2092757.6212623941,2092771.960720398,2092748.7393762686,2092764.0764672547,11245
2023-07-28 10:45:47.670242,2094307.6806909067,2094327.2814301942,2094297.9338339437,2094308.0471693675,20355
2023-07-29 10:45:47.670242,2096336.7749481658,2096348.7500909287,2096330.470442862,2096336.011077797,43305
2023-07-30 10:45:47.670242,2097997.817701489,2098015.5285204477,2097988.2694047317,2097994.1063836054,39714
2023-07-31 10:45:47.670242,2099633.2778267935,2099639.2137378226,2099613.779450203,2099634.897198526,27198
2023-08-01 10:45:47.670242,2101535.5348699945,2101545.5640557455,2101516.3642592696,2101540.1326523484,11415
2023-08-02 10:45:47.670242,2103579.5101106283,2103585.5153586944,2103569.4869362763,2103577.7287687277,11652
2023-08-03 10:45:47.670242,2105517.9373924793,2105537.5675394814,2105504.3745834352,2105520.5217763395,30446
2023-08-04 10:45:47.670242,2107374.3283044845,2107391.5829130937,2107355.6843736176,2107378.3145629074,28740
2023-08-05 10:45:47.670242,2109233.803738651,2109251.5919499695,2109228.7109813113,2109238.0261749914,13810
2023-08-06 10:45:47.670242,2111119.145294529,2111138.214773,2111101.985040974,2111110.1846164917,26569
